session.ID	Message.ID	Message.Timestamp	Message.From	Message.Text	Dialog-Acts									
2467	10	2016-04-05T03:34:08.049Z	agent	The total price is $37.11 for 3 tickets. Would you like to proceed with the purchase?	inform(price=$37.11;numberofpeople=3)	confirm_question()								
2467	11	2016-04-05T03:46:03.944Z	user	yes	confirm_answer()									
2467	12	2016-04-05T03:48:40.141Z	agent	Great! 3 tickets have been successfully purchased. Enjoy the show!	inform(taskcomplete;numberofpeople=3)	closing(closing=enjoy the show)								
2468	1	2016-04-04T22:06:00.065Z	user	Hi - Can you book me a movie for 2 for two days from today in the afternoon on an action movie!  I am located in oxnard, ca	greeting(greeting=Hi)	request(ticket;numberofpeople=2;date=two days from today in the afternoon;genre=action)	inform(city=oxnard;state=ca)							
2468	2	2016-04-05T00:53:17.413Z	agent	BATMAN V SUPERMAN: DAWN OF JUSTICE 3D, BATMAN V SUPERMAN: DAWN OF JUSTICE , THE DIVERGENT SERIES: ALLEGIANT, ZOOTOPIA, and DEADPOOL are all action movies showing right now.	inform(moviename={BATMAN V SUPERMAN: DAWN OF JUSTICE 3D#BATMAN V SUPERMAN: DAWN OF JUSTICE #moviename=The Divergent Series: Allegiant#ZOOTOPIA#DEADPOOL};genre=action)									
2468	3	2016-04-05T03:30:07.654Z	user	Can you book me for deadpooil	request(ticket;moviename=deadpool)									
2468	4	2016-04-05T04:00:13.969Z	agent	The show times are 11 am and 10:20pm.	inform(starttime={11 am#10:20pm})									
2468	5	2016-04-05T04:35:37.065Z	user	Ill take the 10:20pm	inform(starttime=10:20pm)									
2468	6	2016-04-05T04:38:01.176Z	agent	I have purchased 2 ticket for the 10;20 showing of the deadpool. Your total is $21.50. Enjoy the show.	inform(taskcomplete;numberofpeople=2;starttime=10:20pm;moviename=deadpool;price=$21.50)	closing(closing=Enjoy the show)								
2468	7	2016-04-05T04:39:04.796Z	user	thanks	thanks(closing=thanks)									
2469	1	2016-04-04T23:51:28.383Z	user	Can you find me theater showing the movie I Saw the Light in the city of Monterey, CA?	request(theater;moviename=I Saw the Light;city=Monterey;state=CA)									
2469	2	2016-04-05T02:03:12.583Z	agent	Unfortunately no theater in your area has this showing. Do you have an alternate location in mind?	inform(result={})	request(city;state)								
2469	3	2016-04-05T03:38:08.081Z	user	How about seaside, CA	inform(distanceconstraints=seaside;state=CA)									
2469	4	2016-04-05T03:40:36.911Z	agent	still no.....	inform(result={})									
2469	5	2016-04-05T03:50:07.910Z	user	San Francisco area	inform(city=San Francisco)									
2469	6	2016-04-05T03:52:04.608Z	agent	There are 2 theaters have the shows.	inform(other=2 theaters have the show)									
2469	7	2016-04-05T03:52:10.299Z	agent	What date and time would you like to go?	request(date;starttime)									
2469	8	2016-04-05T03:54:57.987Z	user	04/05/2016 at 8pm	inform(date=04/05/2016;starttime=8pm)									
2469	9	2016-04-05T03:57:28.255Z	agent	The closest show time is 7:30pm at CENTURY SAN FRANCISCO CENTRE 9 AND XD. Would that work for you?	inform(starttime=7:30pm;theater=CENTURY SAN FRANCISCO CENTRE 9 AND XD)	confirm_question()								
2469	10	2016-04-05T03:59:01.114Z	user	perfect	confirm_answer()									
2469	11	2016-04-05T03:59:42.605Z	agent	How many tickets?	request(numberofpeople)									
2469	12	2016-04-05T04:03:59.432Z	user	4	inform(numberofpeople=4)									
2469	13	2016-04-05T04:14:12.521Z	agent	4 tickets of $57.40 have been successfully purchased. Enjoy your show!	inform(taskcomplete;numberofpeople=4;price=$57.4)	closing(closing=enjoy the show)								
2469	14	2016-04-05T04:17:19.110Z	user	Thank you	thanks()									
2470	1	2016-04-06T01:14:39.181Z	user	HI, can you help me buy 2 tickets for EYE IN THE SKY at AMC CORAL RIDGE 10 3401 N.E. 26th Ave., Fort Lauderdale, FL 33306 for friday  night	greeting()	request(ticket;numberofpeople=2;moviename=EYE IN THE SKY;theater=AMC CORAL RIDGE 10;city=Fort Lauderdale;state=FL;date=friday night)								
2470	2	2016-04-06T01:46:59.978Z	agent	Here are the options for friday night: 1/ 7:45pm 10:30pm at AMC DINE-IN THEATRES CORAL RIDGE 10; 2/ 7:15pm 10:10pm at REGAL CYPRESS CREEK STATION STADIUM 16. Which one do you prefer?	inform(date=friday night;mc_list={starttime={7:45pm#10:30pm}||theater=AMC DINE-IN THEATRES CORAL RIDGE 10}#{starttime={7:15pm#10:10pm}||theater=REGAL CYPRESS CREEK STATION STADIUM 16})	multiple_choice(mc_list)								
2470	3	2016-04-06T01:51:24.148Z	user	I'll take the 10:30pm please	inform(starttime=10:30pm)									
2470	4	2016-04-06T02:08:56.894Z	agent	Total price is $30.60 for 2 adult tickets. Would you like to proceed with the purchase?	inform(price=$30.60;numberofpeople=2)	confirm_question()								
2470	5	2016-04-06T02:10:31.664Z	user	yes please	confirm_answer()									
2470	6	2016-04-06T02:14:04.294Z	agent	Great! 2 tickets have been successfully purchased. Enjoy your show!	inform(taskcomplete;numberofpeople=2)	closing(closing=Enjoy your show!)								
2470	7	2016-04-06T02:14:39.667Z	user	Thank you very much!	thanks(closing=Thank you very much!)									
2471	1	2016-04-06T01:48:07.572Z	user	Hi can you recommend a high rated comedy	greeting()	request(moviename;critic_rating=high;genre=comedy)								
2471	2	2016-04-06T02:44:59.440Z	agent	Yes! Zootopia is getting the best reviews. It has a 99% on Rotten Tomatoes!! Would you like to find a showing of that?	inform(moviename=Zootopia;critic_rating=99%)	confirm_question()								
2471	3	2016-04-06T02:46:32.654Z	user	Yes please. Can I have two tickets	confirm_answer(numberofpeople=2)									
2471	4	2016-04-06T02:48:05.643Z	agent	Of course! Where are you located?	request(zip)									
2471	5	2016-04-06T02:49:10.770Z	user	ZIP Code 94145	inform(zip=94145)									
2471	6	2016-04-06T02:50:02.129Z	agent	What date and time would you like to go?	request(starttime;date)									
2471	7	2016-04-06T02:51:48.355Z	user	Tomorrow at 4 PM	inform(date=Tomorrow;starttime=4 PM)									
2471	8	2016-04-06T02:55:54.309Z	agent	Great. It's playing tomorrow at 410 in XD at Century San Francisco Centre 9 or at 455pm in standard at AMC Van Ness. Which sounds good?	inform(mc_list={starttime=4:10||theater=Century San Francisco Centre 9}#{starttime=4:55pm||theater=AMC Van Ness};date=tomorrow)	multiple_choice(mc_list)								
2471	9	2016-04-06T02:58:00.864Z	user	4:55 PM please for two people	inform(starttime=4:55 PM;numberofpeople=2)									
2471	10	2016-04-06T02:59:23.356Z	agent	Great. I bought 2 tickets to the 455pm showing at AMC Van Ness. THanks for using our service!	inform(taskcomplete;numberofpeople=2;starttime=4:55pm;theater=AMC Van Ness;closing=thanks for using our service!)									
2471	11	2016-04-06T03:10:39.578Z	user	Thank you for your great service goodbye	thanks(closing=Thank you for your great service goodbye)									
2472	1	2016-04-06T01:41:49.061Z	user	Please reserve 2 seats for the boss for Friday at 7 in Denver	request(ticket;numberofpeople=2;date=Friday;moviename=the boss;city=Denver)									
2472	2	2016-04-06T02:16:42.204Z	agent	Sure! It's showing at 730pm at UA Denver Pavillions or 7pm at Regal SouthGlenn. Which would you like?	inform(mc_list={starttime=730pm||theater=UA Denver Pavillions}#{starttime=7pm||theater=Regal SouthGlenn})	multiple_choice(mc_list)								
2472	3	2016-04-06T02:38:45.176Z	user	regal please	inform(theater=regal)									
2472	4	2016-04-06T02:47:15.036Z	agent	Excellent! You've got 2 tickets to The Boss for Friday night. Enjoy the movie!	inform(taskcomplete;numberofpeople=2;date=Friday night;moviename=the boss)	closing(closing=enjoy the show)								
2472	5	2016-04-06T02:48:00.005Z	user	thanks	thanks()									
2473	1	2016-04-05T22:18:36.564Z	user	Is The Witch an appropriate movie for my teenaged children?	confirm_question(moviename=The Witch;genre=teenaged)									
2473	2	2016-04-05T23:02:54.810Z	agent	It is rated R and a description says there is nudity (nonsexual in nature), and witches' bare breasts and bottoms are seen. Would you like to book that or look for something else?	inform(mpaa_rating=R;description=nudity and witches' bare breasts and bottoms are seen)	confirm_question()								
2473	3	2016-04-05T23:12:58.836Z	user	I think that should be ok, can you get me 4 tickets for that show? I am in palisades park nj	confirm_answer()	request(ticket;numberofpeople=4)	inform(city=palisades park;state=nj)							
2473	4	2016-04-05T23:14:33.907Z	agent	Sure! There's one more showing tonight, at 1030pm at AMC Palisades Center. Otherwise, it's playing tomorrow at 145 and 1030pm. WHich would you like?	inform(theater=AMC Palisades Center;mc_list={date=tonight||starttime=1030pm}#{date=tomorrow||starttime={145#1030pm}})	multiple_choice(mc_list)								
2473	5	2016-04-05T23:15:32.937Z	user	I think that the show tonight would work, can you go ahead and get me those tickets?	inform(date=tonight)									
2473	6	2016-04-05T23:16:13.388Z	agent	Great! You've got 4 tickets for the showing tonight. Thanks for using our service!	inform(taskcomplete;numberofpeople=4;date=tonight)	thanks(closing=Thanks for using our service!)								
2473	7	2016-04-05T23:16:21.554Z	user	Thank you!	thanks()									
2474	1	2016-04-05T22:19:46.418Z	user	Is Batman vs Superman a very violent movie? I would like to take my son to watch it, he is 8 years old.	confirm_question(genre=violent;moviename=Batman vs Superman)									
2474	2	2016-04-05T23:17:28.198Z	agent	Batman v Superman is Rated PG-13 and does have some violence but nothing incredibly gory or outright inappropriate.	inform(moviename=Batman vs Superman;mpaa_rating=PG-13)									
2474	3	2016-04-05T23:22:38.729Z	user	Ok, i think that should be ok for him. can you find me tickets near syosset ny for friday evening?	request(ticket;distanceconstraints=near syosset;state=ny;date=friday evening)									
2474	4	2016-04-05T23:27:08.500Z	agent	Unfortunately most theaters do not have showtimes available for Friday yet, but I was able to find a 6:30 and 9:50pm showing available at Bow Tie Herricks Cinemas if that isn't too far away.	inform(starttime={6:30#9:50pm};theater=Bow Tie Herricks Cinemas)									
2474	5	2016-04-05T23:29:14.207Z	user	No, that should be fine I think. Can you get me two tickets for the 950 showing, and tell me the total for that please?	request(ticket;price;numberofpeople=2;starttime=950)									
2474	6	2016-04-05T23:32:47.297Z	agent	I have successfully purchased 1 adult and 1 child ticket to the 9:50 show! Adult tickets are 11.75 and child tickets are 11.00 and Including the Fandango convenience fee your total comes out 25.10. Enjoy!	inform(taskcomplete;numberofpeople=1;numberofkids=1;starttime=9:50;price=25.10)	closing()								
2474	7	2016-04-05T23:37:01.647Z	user	Great, thanks alot!	thanks()									
2475	1	2016-04-05T23:24:08.296Z	user	are there any pg-13 rated movies playing around 6:00pm tomorrow at zip code 70072	request(moviename;mpaa_rating=pg-13;starttime=around 6:00pm;date=tomorrow;zip=70072)									
2475	2	2016-04-05T23:48:40.899Z	agent	These are playing at the  AMC Westbank Palace 16  My Big Fat Greek Wedding 2 PG-13 , 1 hr 34 min Comedy, Romance Select a movie time to buy tickets Closed caption ΓÇó Accessibility devices available ΓÇó No passes 1:20pm 4:10pm 6:35pm 9:05pm The Divergent Series: Allegiant showtimes and tickets The Divergent Series: Allegiant PG-13 , 2 hr 1 min Action/Adventure, Sci-Fi/Fantasy Select a movie time to buy tickets Closed caption ΓÇó Accessibility devices available 1:50pm 4:35pm 7:25pm	inform(mc_list={theater=AMC Westbank Palace 16||moviename=My Big Fat Greek Wedding 2||mpaa_rating=PG-13||genre=Comedy, Romance||starttime={1:20pm#4:10pm#6:35pm#9:05pm}}#{theater=AMC Westbank Palace 16||moviename=The Divergent Series: Allegiant||mpaa_rating=PG-13||genre=Action/Adventure, Sci-Fi/Fantasy||starttime={1:50pm#4:35pm#7:25pm}})									
2475	3	2016-04-05T23:51:39.305Z	user	lets do divergent series 1:50	inform(moviename=divergent series;starttime=1:50)									
2475	4	2016-04-05T23:56:47.561Z	agent	How many tickets?	request(numberofpeople)									
2475	5	2016-04-05T23:58:25.186Z	user	4	inform(numberofpeople=4)									
2475	6	2016-04-05T23:59:21.332Z	agent	You are all set, enjoy the show.  Confirmation abc123 Adult  4 x $10.42 =  $41.68 Convenience Fee  $5.40  Total:  $47.08	inform(taskcomplete;price=$47.08;numberofpeople=4)	closing(closing=enjoy the show)								
2476	1	2016-04-06T02:07:49.456Z	user	I need two tickets to see Deadpool in Philadelphia tomorrow.	request(ticket;numberofpeople=2;moviename=Deadpool;date=tomorrow;city=Philadelphia)									
2476	2	2016-04-06T04:06:31.497Z	agent	Great! It's showing at 2, 435, 715, and 950pm at AMC Loews Cherry Hill. Which would you like to book?	inform(starttime={2#4:35#7:15#9:50pm};theater=AMC Loews Cherry Hill)	multiple_choice(starttime)								
2476	3	2016-04-06T04:07:39.200Z	user	715 please	inform(starttime=7:15)									
2476	4	2016-04-06T04:13:14.899Z	agent	Great! You've got 2 tickets to the 715pm showing. Thanks for using our service!	inform(taskcomplete;numberofpeople=2;starttime=7:15pm;closing=Thanks for using our service!)									
2477	1	2016-04-06T02:27:42.777Z	user	Please purchase 3 tickets to a showing of Meet The Blacks tomorrow night in Philadelphia.	request(ticket;numberofpeople=3;moviename=Meet The Blacks;date=tomorrow night;city=Philadelphia)									
2477	2	2016-04-06T03:59:16.333Z	agent	Sure. It's showing at 730 and 1010pm at The Pearl Theaters. Which would you like to book?	inform(starttime={730#1010pm};theater=The Pearl Theaters)	multiple_choice(starttime)								
2477	3	2016-04-06T03:59:23.452Z	user	730 please	inform(starttime=730)									
2477	4	2016-04-06T04:10:33.837Z	agent	Great! You've got 3 tickets to that showing. Thanks for using our service!	inform(taskcomplete;numberofpeople=3)	thanks(closing=thanks for using our service)								
2478	1	2016-04-06T01:44:00.112Z	user	Hi can you recommend a superhero movie	greeting()	request(moviename;genre=superhero)								
2478	2	2016-04-06T02:55:05.704Z	agent	Sure! Deadpool has gotten pretty great reviews. It's still showing in some markets. Batman vs Superman is getting a lot of buzz, but the reviews have been a bit mixed. What sounds good?	inform(moviename={Deadpool#Batman vs Superman})	multiple_choice(moviename)								
2478	3	2016-04-06T02:58:10.495Z	user	Let's go with the first movie you recommend for tomorrow at 6 PM for two people	inform(moviename=Deadpool;date=tomorrow;starttime=6PM;numberofpeople=2)									
2478	4	2016-04-06T02:59:21.916Z	agent	Where are you located?	request(city;state)									
2478	5	2016-04-06T03:00:48.893Z	user	San Diego California	inform(city=San Diego;state=California)									
2478	6	2016-04-06T03:13:48.851Z	agent	Sure. It's still showing one more time at UA Horton Plaza at 955pm tonight. Otherwise, I can certainly look at other days and showtimes for you!	inform(theater=UA Horton Plaza;starttime=955pm;date=tonight)									
2478	7	2016-04-06T03:16:03.588Z	user	Let's go with that for two people tonight at 9:55 PM	inform(starttime=9:55pm;date=tonight;numberofpeople=2)									
2478	8	2016-04-06T03:31:16.062Z	agent	Great, you're all set! You've got 2 tickets to the 955pm showing. Thanks for using our service!	inform(taskcomplete;starttime=9:55pm;numberofpeople=2)	thanks(closing=Thanks for using our service!)								
2478	9	2016-04-06T03:32:43.312Z	user	Thanks for your excellent service goodbye	thanks(closing=Thanks for your excellent service goodbye)	greeting(greeting=goodbye)								
2479	1	2016-04-06T02:08:06.934Z	user	I need two tickets to see 10 Cloverfield Lane in Philadelphia tomorrow.	request(ticket;numberofpeople=2;moviename=10 Cloverfield Lane;city=Philadelphia;date=tomorrow)									
2479	2	2016-04-06T04:16:33.251Z	agent	it is playing at 11:15am5:25pm8:1010:45 UA Riverview Plaza Stadium 17 & RPX, what time works best?	inform(starttime={11:15am#5:25pm#8:10#10:45};theater=UA Riverview Plaza Stadium 17 & RPX)	multiple_choice(starttime)								
2479	3	2016-04-06T04:17:04.170Z	user	5:25pm please	inform(starttime=5:25pm)									
2479	4	2016-04-06T04:20:39.849Z	agent	I have booked 2 tickets to see 10 cloverfield lane at 525pm	inform(taskcomplete;numberofpeople=2;starttime=5:25pm;moviename=10 Cloverfield Lane)									
