session.ID	Message.ID	Message.Timestamp	Message.From	Message.Text	Annotation_Result
2582	1	2016-04-04T17:06:53.503Z	user	I want to surprise my son when he gets out of school. Please send a taxi to Lowell Elementary School at 2pm and drop us off at the Seattle Aquarium.	request(taxi;pickup_location=Lowell Elementary School;pickup_time=2pm;dropoff_location=Seattle Aquarium)
2582	2	2016-04-04T19:52:03.225Z	agent	What date and time would you like to go?	request(date;pickup_time)
2582	3	2016-04-05T01:33:07.959Z	user	Wednesday at 2pm	inform(date=Wednesday;pickup_time=2pm)
2583	1	2016-04-05T04:30:47.771Z	user	"Hi I will need a taxi at Pappasito's 15280 I-45 N. at Airtex, Houston, TX 77090 at 7pm tonight to Alamo Drafthouse 531 South Mason Road, Houston, TX 77450 for party of 4. thanks"	greeting(greeting=Hi)	request(taxi;pickup_location=Pappasito's 15280 I-45 N.;pickup_location_city=Houston;state=TX;pickup_time=7pm;date=tonight;dropoff_location=Alamo Drafthouse 531 South Mason Road;dropoff_location_city=Houston;state=TX;numberofpeople=4)	thanks()
2583	2	2016-04-05T04:41:51.872Z	agent	Great! Here are the options for your transportation reservation -     uberX     $20-26     uberXL     $37-49     uberSELECT     $47-61     UberBLACK     $67-88     UberSUV     $84-108	inform(mc_list={car_type=uberX||cost=$20-26}#{car_type=uberXL||cost=$37-49}#{car_type=uberSELECT||cost=$47-61}#{car_type=uberBLACK||cost=$67-88}#{car_type=uberSUV||cost=$84-108})
2583	3	2016-04-05T04:44:06.096Z	user	UberBLACK is fine thank you	inform(car_type=UberBLACK)	thanks()
2583	4	2016-04-05T04:50:01.983Z	agent	Ok! I will reserve an UberBLACK for your pick up.  Enjoy the Ride	inform(taskcomplete;car_type=UberBLACK)	closing(closing=Enjoy the Ride)
2584	1	2016-04-04T16:16:19.565Z	user	"Hi I would like to have a Taxi take me to the nearest Outback Steakhouse, today at 3:00pm"	request(taxi;greeting=Hi;dropoff_location=nearest Outback Steakhouse;pickup_time=3pm;date=today)
2584	2	2016-04-04T16:46:19.297Z	agent	"I'd be glad to arrange an uber for you, what is your pick up location?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)
2584	3	2016-04-04T16:57:49.391Z	user	"The pick up location will be Anderson, Indiana. 4610 Madison Ave with 2 people"	inform(pickup_location=4610 Madison Ave;pickup_location_city=Anderson;state=Indiana;numberofpeople=2)
2584	4	2016-04-04T17:07:12.298Z	agent	"Thanks I have these options for you: uberX$32-43 uberXL$64-85 uberSELECT$85-113 UberLUX$121-160 UberLUX XL$163-212, which would you prefer?"	thanks()
2584	5	2016-04-04T17:08:25.656Z	user	Uberx	inform(car_type=uberx)
2584	6	2016-04-04T17:13:42.769Z	agent	"Thank you, I have confirmed your uberX, enjoy your ride."	inform(taskcomplete;car_type=uberx;closing=enjoy your ride)
2585	1	2016-04-04T16:27:24.609Z	user	Is there uber service in warren ohio?	request(taxi;car_type=uber;pickup_location_city=warren;state=ohio)
2585	2	2016-04-04T17:29:06.932Z	agent	"Yes, I do show current availability, can I help book a ride for you?"	request(taxi)
2585	3	2016-04-04T17:36:57.369Z	user	"yes i need a ride from 141 South Street SE, Warren, OH  going to youngstown warren airport tomorrow at 4pm"	request(taxi;pickup_location=141 South Street SE;pickup_location_city=Warren;pickup_time=4pm;date=tomorrow;dropoff_location=youngstown warren airport;state=OH)
2585	4	2016-04-04T18:14:30.650Z	agent	Thank you and how many riders will there be?	thanks()	request(numberofpeople)
2585	5	2016-04-04T18:31:54.491Z	user	just myself	inform(numberofpeople=1)
2585	6	2016-04-04T18:37:40.660Z	agent	"Thanks I have these options for you: uberX$11-15 uberXL$19-26 uberSELECT$32-41 UberBLACK$39-51, which would you prefer?"	thanks()	multiple_choice(mc_list={car_type=uberX||cost=$11-15}#{car_type=uberXL||cost=$19-26}#{car_type=uberSELECT||cost=$32-41}#{car_type=UberBLACK||cost=$39-51})
2585	7	2016-04-04T18:42:47.820Z	user	the uberx please	inform(car_type=uberx)
2585	8	2016-04-04T19:02:41.500Z	agent	"Thank you, I have confirmed the uberX for you, enjoy the ride."	thanks()	inform(taskcomplete;car_type=uberx;closing=enjoy the ride)
2586	1	2016-04-04T16:17:07.810Z	user	"Hi I would like to have a Taxi take me to the nearest Steak n Shake, today at 7:00pm"	request(taxi;greeting=Hi;dropoff_location=nearest Steak n Shake;pickup_time=7pm;date=today)
2586	2	2016-04-04T16:26:08.331Z	agent	"Thank you for waiting, and I'm happy to assist you today! What is the pickup location?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)
2586	3	2016-04-04T16:31:54.722Z	user	"The pick up location will be Anderson, Indiana. 4610 Madison Ave with just 1 person"	inform(pickup_location=4610 Madison Ave;pickup_location_city=Anderson;state=Indiana;numberofpeople=1)
2586	4	2016-04-04T16:35:21.138Z	agent	"Great, that's all the information I need! Please let me know which of these options you'd like to reserve: UberX: $6-8, UberXL: $10-13, UberSelect: $13-17, UberLUX: $20-25, UberLUX XL: $31-37"	inform(other=Great, that's all the information I need)	multiple_choice(mc_list={car_type=UberX||cost=$6-8}#{car_type=UberXL||cost=$10-13}#{car_type=UberSelect||cost=$13-17}#{car_type=UberLUX||cost=$20-25}#{car_type=XL||cost=$31-37})
2586	5	2016-04-04T16:40:34.503Z	user	Uberxl	inform(car_type=uberxl)
2586	6	2016-04-04T16:42:09.124Z	agent	"Your reservation is confirmed! Thank you for booking with us, and have a wonderful day."	inform(taskcomplete;closing=Thank you for booking with us, and have a wonderful day)
2587	1	2016-04-04T16:25:46.000Z	user	"Please send a fuel efficient vehicle to Sam's Club in Wilmington, NC"	request(taxi;dropoff_location=Sam's Club;dropoff_location_city=Wilmington;state=NC;other=a fuel efficient vehicle)
2587	2	2016-04-04T18:10:49.466Z	agent	"Thank you for waiting, I will see if we have a fuel efficient car available. What is the drop off location?"	inform(other=see if we have a fuel efficient car available)
2587	3	2016-04-04T18:12:39.220Z	user	Rx Restaurant and Bar for 2 people asap	inform(dropoff_location=Rx Restaurant and Bar;numberofpeople=2)
2587	4	2016-04-04T18:15:52.473Z	agent	"Thanks, unfortunately I do not see any hybrid type vehicle available, I have these options for you: uberX$7-10 uberXL$14-19, which would you prefer?"	inform(result={})
2587	5	2016-04-04T18:16:17.625Z	user	uberX$7-10	inform(car_type=Uberx;cost=$7-10)
2587	6	2016-04-04T18:24:39.695Z	agent	"Thank you, I have confirmed your uberX, enjoy the ride."	inform(taskcomplete;car_type=UberX;closing=enjoy the ride)
2588	1	2016-04-04T16:56:31.784Z	user	"Hi, I need a taxi for 6 from the Museum of History and Industry in Seattle to the Museum of Flight."	request(greeting=Hi;taxi;numberofpeople=6;pickup_location=the Museum of History and Industry;pickup_location_city=Seattle;dropoff_location=the Museum of Flight)
2588	2	2016-04-04T20:17:15.066Z	agent	What date and time would you like to go?	request(pickup_time;date)
2588	3	2016-04-05T01:34:07.025Z	user	Thursday at noon.	inform(date=Thursday;pickup_time=at noon)
2589	1	2016-04-04T16:24:24.441Z	user	"I need a lift from Payless ShoeSource in Wilmington, NC to Paddy's Hollow  ASAP"	request(taxi;pickup_location=Payless ShoeSource;pickup_location_city=Wilmington;state=NC;dropoff_location=Paddy's Hollow;pickup_time=ASAP)
2589	2	2016-04-04T16:48:34.175Z	agent	"Thank you for waiting, and I'm happy to assist you today! How many people in your party?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)
2589	3	2016-04-04T16:48:46.001Z	user	2	inform(numberofpeople=2)
2589	4	2016-04-04T16:49:13.130Z	agent	"Great, that's all the information I need! Please let me know which of these options you'd like to reserve: UberX: $6-8, UberXL: $12-16"	inform(other=Great, that's all the information I need)	multiple_choice(mc_list={car_type=UberX||cost=$6-8}#{car_type=UberXL||cost=$12-16})
2589	5	2016-04-04T16:49:28.617Z	user	UberX: $6-8	inform(car_type=uberx;cost=$6-8)
2589	6	2016-04-04T16:49:41.149Z	agent	"Your reservation is confirmed! Thank you for booking with us, and have a wonderful day."	inform(taskcomplete;closing=Thank you for booking with us, and have a wonderful day)
2590	1	2016-04-04T16:16:40.158Z	user	"Hi I would like to have a Taxi take me to the nearest Dairy Queen, today at 5:00pm"	request(greeting=Hi;taxi;pickup_time=5:00pm;date=today;dropoff_location=Dairy Queen;distanceconstraints=nearest)
2590	2	2016-04-04T16:45:39.347Z	agent	"I'd be glad to arrange an uber for you, what is your pick up location?"	inform(greeting=I'd be glad to arrange;car_type=uber)	request(pickup_location)
2590	3	2016-04-04T16:58:46.726Z	user	"The pick up location will be Charlotte, North Carolina. 4400 Sharon Rd with just 1 person"	inform(pickup_location=4400 Sharon Rd;pickup_location_city=Charlotte;numberofpeople=1;state=North Carolina)
2590	4	2016-04-04T17:05:48.221Z	agent	"Thanks, I have these options for you: uberX$5-6 uberXL$7-8 UberBLACK$15 UberSUV$25, which would you prefer?"	thanks()	multiple_choice(mc_list={car_type=uberX||cost=$5-6}#{car_type=uberXL||cost=$7-8}#{car_type=UberBLACK||cost=$15}#{car_type=UberSUV||cost=$25})
2590	5	2016-04-04T17:08:57.125Z	user	Uberxl	inform(car_type=Uberxl)
2590	6	2016-04-04T17:11:46.750Z	agent	"Thank you, I have confirmed your uberXL, enjoy your ride."	thanks()	inform(taskcomplete;car_type=Uberxl;closing=njoy your ride)
2591	1	2016-04-04T16:30:43.249Z	user	"Hi I need to book a trip to the Lincoln Park Zoo for 5 passengers, please."	request(taxi;greeting=Hi;dropoff_location=Lincoln Park Zoo;numberofpeople=5)
2591	2	2016-04-04T18:22:08.382Z	agent	What is the pickup location and when would you like to go?	request(pickup_location;pickup_time;date)
2591	3	2016-04-04T18:27:27.066Z	user	Pickup will be at the Chicago Children's Museum tomorrow at 4:00pm	inform(pickup_location=Chicago Children's Museum;pickup_time=4:00pm;date=tomorrow)
2591	4	2016-04-04T18:31:17.870Z	agent	"Here are the rides I have found for you, which one would you like? uberXL: $22-27 UberSUV: $30-36"	multiple_choice(mc_list)	multiple_choice(mc_list={car_type=uberXL||cost=$22-27}#{car_type=UberSUV||cost=$30-36})
2591	5	2016-04-04T18:31:46.295Z	user	UberSUV will work.	inform(car_type=UberSUV)
2591	6	2016-04-04T18:34:08.366Z	agent	"Your UberSUV ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=UberSUV;closing=have a safe trip)
2591	7	2016-04-04T18:40:44.347Z	user	Thanks. goodbye.	thanks()
2592	1	2016-04-04T16:17:38.474Z	user	"Hi I would like to have a Taxi take me to the nearest Steak n Shake, today at 2:00pm"	request(taxi;greeting=Hi;dropoff_location=nearest Steak n Shake;pickup_time=2pm;date=today)
2592	2	2016-04-04T16:40:10.225Z	agent	"Thank you for waiting, and I'm happy to assist you today! What is the pickup location?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)
2592	3	2016-04-04T16:40:58.770Z	user	"The pick up location will be Phoenix, Arizona. 9617 N Metro Parkway with 2 people"	inform(pickup_location=9617 N Metro Parkway;pickup_location_city=Phoenix;state=Arizona;numberofpeople=2)
2592	4	2016-04-04T16:45:47.057Z	agent	"Great, that's all the information I need! Please let me know which of these options you'd like to reserve: UberX: $19-25, UberXL: $33-44, Espanol: $19-25, UberSelect: $47-62, UberBlack: $74-97, UberSUV: $97-126, UberAssist: $19-25, WAV (Wheelchair Accessible Vehicle): $19-25, Pride: $19-25"	inform(other=Great, that's all the information I need)	multiple_choice(mc_list={car_type=UberX||cost=$19-25}#{car_type=UberXL||cost=$33-44}#{car_type=Espanol||cost=$19-25}#{car_type=UberSelect||cost=$47-62}#{car_type=UberBlack||cost=$74-97}#{car_type=UberSUV||cost=$97-126}#{car_type=UberAssist||cost=$19-25}#{car_type=WAV (Wheelchair Accessible Vehicle)||cost=$19-25}#{car_type=Pride||cost=$19-25})
2592	5	2016-04-04T16:59:49.376Z	user	Uberxl	inform(car_type=uberxl)
2592	6	2016-04-04T17:00:13.489Z	agent	"Your reservation is confirmed! Thank you for booking with us, and have a wonderful day."	inform(taskcomplete;closing=Thank you for booking with us, and have a wonderful day)
2593	1	2016-04-04T16:25:42.950Z	user	"Can I get an expensive car sent to Once Upon A Child in Wilmington, NC"	request(taxi;other=an expensive car;pickup_location=Once Upon A Child;pickup_location_city=Wilmington;state=NC)
2593	2	2016-04-04T17:27:45.540Z	agent	I'd be glad to check availibility. What day and time should I send the car?	greeting(greeting=I'd be glad to check availibility)	request(pickup_time;date)
2593	3	2016-04-04T17:28:08.536Z	user	now would be good	inform(pickup_time=now)
2593	4	2016-04-04T17:32:20.801Z	agent	"Great, how many riders will there be, and where is the drop off location?"	request(dropoff_location;numberofpeople)
2593	5	2016-04-04T17:40:45.476Z	user	2	inform(numberofpeople=2)
2593	6	2016-04-04T18:13:19.486Z	agent	Thank you and what is the drop off location?	thanks()	request(dropoff_location)
2593	7	2016-04-04T18:16:19.833Z	user	The Liquid Room	inform(dropoff_location=The Liquid Room)
2593	8	2016-04-04T18:20:58.992Z	agent	"Thanks, I have the following options for you: uberX$6-9 uberXL$12-16, which would you prefer?"	thanks()	multiple_choice(mc_list={car_type=uberX||cost=$6-9}#{car_type=uberXL||cost=$12-16})
2593	9	2016-04-04T18:22:59.299Z	user	uberX$6-9	inform(car_type=uberX;cost=$6-9)
2593	10	2016-04-04T18:29:35.026Z	agent	"Thank you I have confirmed the uberX for you, enjoy your ride."	thanks()	inform(taskcomplete;car_type=uberX;closing=enjoy your ride)
2594	1	2016-04-04T16:17:30.633Z	user	"Hi I would like to have a Taxi take me to the nearest Best Buy, today at 1:00pm"	request(taxi;greeting=Hi;dropoff_location=nearest Best Buy;pickup_time=1pm;date=today)
2594	2	2016-04-04T16:38:41.294Z	agent	"Thank you for waiting, and I'm happy to assist you today! What is the pickup location?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)
2594	3	2016-04-04T16:40:49.165Z	user	"The pick up location will be Charlotte, North Carolina. 4400 Sharon Rd with just 1 person"	inform(pickup_location=4400 Sharon Rd;pickup_location_city=Charlotte;state=North Carolina;numberofpeople=1)
2594	4	2016-04-04T16:45:54.043Z	agent	"Great, that's all the information I need! Please let me know which of these options you'd like to reserve: UberX: $8-11, UberXL: $16-20, UberBlack: $26-33, UberSUV: $40-50"	inform(other=Great, that's all the information I need)	multiple_choice(mc_list={car_type=UberX||cost=$8-11}#{car_type=UberXL||cost=$16-20}#{car_type=UberBlack||cost=$26-33}#{car_type=UberSUV||cost=$40-50})
2594	5	2016-04-04T16:59:37.876Z	user	Uberxl	inform(car_type=uberxl)
2594	6	2016-04-04T16:59:51.769Z	agent	"Your reservation is confirmed! Thank you for booking with us, and have a wonderful day."	inform(taskcomplete;closing=Thank you for booking with us, and have a wonderful day)
2595	1	2016-04-04T18:17:21.637Z	user	My favorite food truck for lunch moved! I need to get from the University of Washington to Gas Works Park tomorrow at 1:30 in order to get lunch.	request(taxi;pickup_location=University of Washington;dropoff_location=Gas Works Park;pickup_time=1:30pm;date=tomorrow)
2595	2	2016-04-04T20:13:37.167Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $8-11   uberXL: $14-18   PEDAL: $13-16   uberSELECT: $15-19   UberBLACK: $20-25   UberSUV: $29-34   For Hire: $9-13"	multiple_choice(mc_list)	multiple_choice(mc_list={car_type=uberX||cost=$8-11}#{car_type=uberXL||cost=$14-18}#{car_type=PEDAL||cost=$13-16}#{car_type=uberSELECT||cost=$15-19}#{car_type=UberBLACK||cost=$20-25}#{car_type=UberSUV||cost=$29-34}#{car_type=For Hire||cost=$9-13})
2595	3	2016-04-05T01:34:40.866Z	user	uberX please	inform(car_type=uberx)
2596	1	2016-04-04T16:25:36.473Z	user	"I need to go from Hot Pink Cake Stand in Wilmington, NC to Le Catalan French Caf?& Wine Bar tomorrow at 4pm"	request(taxi;pickup_location=Hot Pink Cake Stand;pickup_location_city=Wilmingto;dropoff_location=Le Catalan French Caf?& Wine Bar;state=NC;date=tomorrow;pickup_time=4pm)
